"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"386 Belcourt Cmn, Oakville, ON L6H 0R1","L6H0R1","Oakville","ON","1099000","3","3","1735","633.43","1389.0019","sqft","https://zillow.com/homedetails/386-Belcourt-Cmn-Oakville-ON-L6H-0R1/441145613_zpid/","43.49248","-79.720985","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/4a41f505e9231394e1f7b6aa76599215-p_e.jpg"
"14 Holyrood Ave, Oakville, ON L6K 2V3","L6K2V3","Oakville","ON","5149000","5","5","","","7465.3736","sqft","https://zillow.com/homedetails/14-Holyrood-Ave-Oakville-ON-L6K-2V3/351634855_zpid/","43.432735","-79.67697","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/29fba3c159b3a5020e24e3d91b4bbed4-p_e.jpg"
"156 Innville Cres, Oakville, ON L6L 0B8","L6L0B8","Oakville","ON","2399000","5","5","","","514.39","sqft","https://zillow.com/homedetails/156-Innville-Cres-Oakville-ON-L6L-0B8/2077192754_zpid/","43.38389","-79.72215","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4ab60bff74f5142be613500c776dd6ad-p_e.jpg"
"1122 Lambton Dr, Oakville, ON L6J 7P3","L6J7P3","Oakville","ON","1620000","4","3","","","5339.8985","sqft","https://zillow.com/homedetails/1122-Lambton-Dr-Oakville-ON-L6J-7P3/2057157453_zpid/","43.49458","-79.656395","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/81cdb9b7194274ead47ee7d03e6d166a-p_e.jpg"
"2388 Stone Glen Cres, Oakville, ON L6M 0C7","L6M0C7","Oakville","ON","1550000","5","4","","","1855.4084","sqft","https://zillow.com/homedetails/2388-Stone-Glen-Cres-Oakville-ON-L6M-0C7/350177489_zpid/","43.447376","-79.75975","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/83f7fb0f6a9762ea57bfe4b2492fadf2-p_e.jpg"
"1528 Lancaster Dr #24, Oakville, ON L6H 2Z3","L6H2Z3","Oakville","ON","858800","3","2","","","","","https://zillow.com/homedetails/1528-Lancaster-Dr-24-Oakville-ON-L6H-2Z3/2062402056_zpid/","43.4816","-79.69307","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/f039f67b6d1f11ff0d1552c78d94d359-p_e.jpg"
"123 Otter Cres, Oakville, ON L6H 1E7","L6H1E7","Oakville","ON","1149000","4","2","","","0.12","sqft","https://zillow.com/homedetails/123-Otter-Cres-Oakville-ON-L6H-1E7/448827124_zpid/","43.455463","-79.704414","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/04f65280a1ef9b16b56131d3214ac5eb-p_e.jpg"
"1292 Creekside Dr, Oakville, ON L6H 4Y5","L6H4Y5","Oakville","ON","2088000","4","5","","","5122.5622","sqft","https://zillow.com/homedetails/1292-Creekside-Dr-Oakville-ON-L6H-4Y5/448967927_zpid/","43.489506","-79.68871","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8cd790e4bb9f86df5831b46e7e1ce264-p_e.jpg"
"584 4th Line, Oakville, ON L6L 5A7","L6L5A7","Oakville","ON","4498000","5","5","","","0.37548209366391183","acres","https://zillow.com/homedetails/584-4th-Line-Oakville-ON-L6L-5A7/2062581087_zpid/","43.431816","-79.70011","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/97493454bbe32a1cbdd7e1e8826631ce-p_e.jpg"
"1444 6th Line #25, Oakville, ON L6H 1X7","L6H1X7","Oakville","ON","779000","3","2","","","","","https://zillow.com/homedetails/1444-6th-Line-25-Oakville-ON-L6H-1X7/2067597311_zpid/","43.463135","-79.70858","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/978f641c003378956cbe33fd28f5cff1-p_e.jpg"
"577 Trudale Ct, Oakville, ON L6L 4H2","L6L4H2","Oakville","ON","1399000","4","2","","","7707.35","sqft","https://zillow.com/homedetails/577-Trudale-Ct-Oakville-ON-L6L-4H2/2063471978_zpid/","43.419033","-79.712685","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/6e65dfef2ec07295d96c6ef4de0f55a8-p_e.jpg"
"2385 Sequoia Way, Oakville, ON L6M 4V5","L6M4V5","Oakville","ON","1599900","4","4","2426","659.48","3926.7638","sqft","https://zillow.com/homedetails/2385-Sequoia-Way-Oakville-ON-L6M-4V5/441734259_zpid/","43.43189","-79.76569","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f2bdb6540dd04827b472c99c0a3e15c2-p_e.jpg"
"483 Manhattan Cmn, Oakville, ON L6H 3P6","L6H3P6","Oakville","ON","999900","4","3","","","1447.4362","sqft","https://zillow.com/homedetails/483-Manhattan-Cmn-Oakville-ON-L6H-3P6/446678267_zpid/","43.493393","-79.71452","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/d4ebb32591645df6067c8f873f873d73-p_e.jpg"
"168 Nelson St, Oakville, ON L6L 3J2","L6L3J2","Oakville","ON","2988000","5","5","","","8625","sqft","https://zillow.com/homedetails/168-Nelson-St-Oakville-ON-L6L-3J2/2086471523_zpid/","43.398277","-79.71052","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/0fe4835346ef490cab6b1355c5b0a6a4-p_e.jpg"
"1259 Sprucelea Dr, Oakville, ON L6J 2E7","L6J2E7","Oakville","ON","5680000","5","5","","","0.3975206611570248","acres","https://zillow.com/homedetails/1259-Sprucelea-Dr-Oakville-ON-L6J-2E7/448823009_zpid/","43.467354","-79.65971","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e1db582d661816dbfe4275c8d6a6a1b6-p_e.jpg"
"66 Worthington Dr, Oakville, ON L6L 1C9","L6L1C9","Oakville","ON","659900","3","3","","","","","https://zillow.com/homedetails/66-Worthington-Dr-Oakville-ON-L6L-1C9/448648819_zpid/","43.402668","-79.69934","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/c4d9dc4268a9939e0003f4375b4a362c-p_e.jpg"
"3352 Petrie Way, Oakville, ON L6L 6V8","L6L6V8","Oakville","ON","2749000","6","5","","","5104.8445","sqft","https://zillow.com/homedetails/3352-Petrie-Way-Oakville-ON-L6L-6V8/449353294_zpid/","43.378586","-79.71958","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/36849f3f2398defe20f598f67bf86338-p_e.jpg"
"1621 Bayshire Dr, Oakville, ON L6H 6E4","L6H6E4","Oakville","ON","2350000","5","4","2984","787.53","5174.4315","sqft","https://zillow.com/homedetails/1621-Bayshire-Dr-Oakville-ON-L6H-6E4/2065062600_zpid/","43.491318","-79.68614","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fd660433223e0302c55082b5be75649d-p_e.jpg"
"2263 Marine Dr #1505, Oakville, ON L6L 5K1","L6L5K1","Oakville","ON","579900","3","1","964","601.56","","","https://zillow.com/homedetails/2263-Marine-Dr-1505-Oakville-ON-L6L-5K1/439158195_zpid/","43.39841","-79.70519","CONDO","","","https://photos.zillowstatic.com/fp/4e83313760676d074df8a3d07f76c40d-p_e.jpg"
"225 William St, Oakville, ON L6J 1E1","L6J1E1","Oakville","ON","4548800","5","4","","","10099.144","sqft","https://zillow.com/homedetails/225-William-St-Oakville-ON-L6J-1E1/2063912745_zpid/","43.445312","-79.666306","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/0e1ee8184b8702b1f9343a7e13b6de2b-p_e.jpg"
"41 Cudmore Rd, Oakville, ON L6L 2Y4","L6L2Y4","Oakville","ON","4799999","5","6","","","0.26400367309458217","acres","https://zillow.com/homedetails/41-Cudmore-Rd-Oakville-ON-L6L-2Y4/2084516456_zpid/","43.385494","-79.71509","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/82bb25a327a8aa53f101df1d13e8f164-p_e.jpg"
"2067 Granby Dr, Oakville, ON L6H 3X9","L6H3X9","Oakville","ON","1699000","5","4","","","5835.8151","sqft","https://zillow.com/homedetails/2067-Granby-Dr-Oakville-ON-L6H-3X9/449338694_zpid/","43.480675","-79.69919","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7f26d5dbeb981c71bd58371771283983-p_e.jpg"
"554 Swann Dr, Oakville, ON L6L 3X1","L6L3X1","Oakville","ON","2549900","5","5","","","7652.6008","sqft","https://zillow.com/homedetails/554-Swann-Dr-Oakville-ON-L6L-3X1/2063788127_zpid/","43.41596","-79.7157","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/c436872c8206a520d5890e1f33488e5c-p_e.jpg"
"20 Speers Rd #508, Oakville, ON L6K 3R5","L6K3R5","Oakville","ON","574900","3","2","","","","","https://zillow.com/homedetails/20-Speers-Rd-508-Oakville-ON-L6K-3R5/2063759732_zpid/","43.4486","-79.68555","APARTMENT","","","https://photos.zillowstatic.com/fp/a75aa3013339615420d3bf0355edf12c-p_e.jpg"
"2153 Meadowglen Dr, Oakville, ON L6M 4C9","L6M4C9","Oakville","ON","1495000","3","3","","","6208.8119","sqft","https://zillow.com/homedetails/2153-Meadowglen-Dr-Oakville-ON-L6M-4C9/2060710381_zpid/","43.439545","-79.75587","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/249ee4fc80420eda5ba2e370c36aeadd-p_e.jpg"
"331 Macdonald Rd, Oakville, ON L6J 2A6","L6J2A6","Oakville","ON","4595000","5","5","3113","1476.07","7418.0254","sqft","https://zillow.com/homedetails/331-Macdonald-Rd-Oakville-ON-L6J-2A6/349779795_zpid/","43.45462","-79.674995","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7f733aa9551b1365e3a2508188162a7f-p_e.jpg"
"3173 Millicent Ave, Oakville, ON L6H 0V2","L6H0V2","Oakville","ON","1999999","4","4","3029","660.28","3421.594","sqft","https://zillow.com/homedetails/3173-Millicent-Ave-Oakville-ON-L6H-0V2/2055948932_zpid/","43.485294","-79.733116","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a8b8dd969b72890bf9ec56240b68470d-p_e.jpg"
"1016 Falgarwood Dr #40, Oakville, ON L6H 2P5","L6H2P5","Oakville","ON","559000","3","2","","","","","https://zillow.com/homedetails/1016-Falgarwood-Dr-40-Oakville-ON-L6H-2P5/2072897239_zpid/","43.472397","-79.682785","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/4e60d16c9a6cddecb7f32d2aec793444-p_e.jpg"
"2254 Rockingham Dr #5, Oakville, ON L6H 7H8","L6H7H8","Oakville","ON","1524900","4","4","","","","","https://zillow.com/homedetails/2254-Rockingham-Dr-5-Oakville-ON-L6H-7H8/366595878_zpid/","43.496326","-79.69386","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/48bd6f60811a8f7e685db62c31f59d1e-p_e.jpg"
"2280 Owlridge Dr, Oakville, ON L6M 3S9","L6M3S9","Oakville","ON","1349900","4","3","2064","654.02","3366.7153","sqft","https://zillow.com/homedetails/2280-Owlridge-Dr-Oakville-ON-L6M-3S9/449000427_zpid/","43.451073","-79.74246","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/79e6740329236f568f95e5a595f5e920-p_e.jpg"
"2108 Devon Rd, Oakville, ON L6J 2N2","L6J2N2","Oakville","ON","5970000","5","6","","","0.2552536845730028","acres","https://zillow.com/homedetails/2108-Devon-Rd-Oakville-ON-L6J-2N2/444453630_zpid/","43.47867","-79.64949","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f47ce4ee7e5eff25844e81afe7f2d0fc-p_e.jpg"
"1362 Sedgewick Cres, Oakville, ON L6L 1X8","L6L1X8","Oakville","ON","4988800","6","8","","","0.26250656565656566","acres","https://zillow.com/homedetails/1362-Sedgewick-Cres-Oakville-ON-L6L-1X8/2063211441_zpid/","43.413906","-79.69991","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5bcdbe6f67aa76523154658858de3a61-p_e.jpg"
"2384 Rock Point Dr, Oakville, ON L6H 7V3","L6H7V3","Oakville","ON","2680000","4","5","","","5635","sqft","https://zillow.com/homedetails/2384-Rock-Point-Dr-Oakville-ON-L6H-7V3/2061534716_zpid/","43.501625","-79.69397","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fc150cda0d7ece456fddfba66bcab2d5-p_e.jpg"
"1230 Marlborough Ct #210, Oakville, ON L6H 3K6","L6H3K6","Oakville","ON","699000","3","3","1771","394.69","","","https://zillow.com/homedetails/1230-Marlborough-Ct-210-Oakville-ON-L6H-3K6/447292699_zpid/","43.466934","-79.69155","CONDO","","","https://photos.zillowstatic.com/fp/7d1a6d23e6590511231844c25f41dc96-p_e.jpg"
"1106 Falgarwood Dr, Oakville, ON L6H 1N9","L6H1N9","Oakville","ON","1649000","3","2","1356","1216.08","0.27366253443526173","acres","https://zillow.com/homedetails/1106-Falgarwood-Dr-Oakville-ON-L6H-1N9/444774744_zpid/","43.475605","-79.68099","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/74c95ae5666366b4ff90d15a4b214998-p_e.jpg"
"48 Pike Rd, Oakville, ON L6H 6C3","L6H6C3","Oakville","ON","1939000","5","4","","","7659","sqft","https://zillow.com/homedetails/48-Pike-Rd-Oakville-ON-L6H-6C3/448852934_zpid/","43.47551","-79.72734","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/96cf40e7a34671c53f3fbf16b6bf471f-p_e.jpg"
"2088 Saxon Rd, Oakville, ON L6L 2V2","L6L2V2","Oakville","ON","2249000","4","3","2412","932.42","5250.8417","sqft","https://zillow.com/homedetails/2088-Saxon-Rd-Oakville-ON-L6L-2V2/449015950_zpid/","43.41454","-79.71758","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/030a7d7d8828c3421eccdb69ed79d137-p_e.jpg"
"450 Levanna Ln, Oakville, ON L6H 6B9","L6H6B9","Oakville","ON","1199999","4","4","","","3390.9299","sqft","https://zillow.com/homedetails/450-Levanna-Ln-Oakville-ON-L6H-6B9/2061294490_zpid/","43.461926","-79.734764","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/281142f38eb8db3d51a74a9b8b4f5fc2-p_e.jpg"
"2110 Blyth Cres, Oakville, ON L6J 5H6","L6J5H6","Oakville","ON","7250000","6","8","","","0.3453634527089072","acres","https://zillow.com/homedetails/2110-Blyth-Cres-Oakville-ON-L6J-5H6/2072238831_zpid/","43.47211","-79.64063","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1c87d11a4f338894b3cfaed951ef576e-p_e.jpg"
"1551 Warland Rd, Oakville, ON L6L 1N4","L6L1N4","Oakville","ON","5098000","4","5","","","0.273","sqft","https://zillow.com/homedetails/1551-Warland-Rd-Oakville-ON-L6L-1N4/2063765064_zpid/","43.407356","-79.69802","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f008bba6acd6bb0db7dacf001198630d-p_e.jpg"
"21 Chisholm St, Oakville, ON L6K 3W2","L6K3W2","Oakville","ON","3500000","4","5","","","2962.6","sqft","https://zillow.com/homedetails/21-Chisholm-St-Oakville-ON-L6K-3W2/448383625_zpid/","43.43981","-79.669655","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/c05fb48faeabc1b85ad0d6f7c82a5cde-p_e.jpg"
"55 Stewart St, Oakville, ON L6K 1X6","L6K1X6","Oakville","ON","850000","3","1","994","855.13","4640","sqft","https://zillow.com/homedetails/55-Stewart-St-Oakville-ON-L6K-1X6/440008936_zpid/","43.4455","-79.68242","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f32757b444e4ca8a0f2e298bed8ab333-p_e.jpg"
"2048 Ardleigh Rd, Oakville, ON L6J 1V6","L6J1V6","Oakville","ON","6499000","5","6","","","0.3788223140495868","acres","https://zillow.com/homedetails/2048-Ardleigh-Rd-Oakville-ON-L6J-1V6/2076624399_zpid/","43.472206","-79.64468","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/81342c956bf87e202a6b028927098242-p_e.jpg"
"2120 Brookhaven Cres, Oakville, ON L6M 5B8","L6M5B8","Oakville","ON","1429900","4","3","","","2988","sqft","https://zillow.com/homedetails/2120-Brookhaven-Cres-Oakville-ON-L6M-5B8/2063863106_zpid/","43.43698","-79.75431","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fc318ccc9943fc368d1e8644053e1470-p_e.jpg"
"3500 Lakeshore Rd W #501, Oakville, ON L6L 0B4","L6L0B4","Oakville","ON","1329000","2","2","","","","","https://zillow.com/homedetails/3500-Lakeshore-Rd-W-501-Oakville-ON-L6L-0B4/446799948_zpid/","43.373775","-79.72125","APARTMENT","","","https://photos.zillowstatic.com/fp/457ba0fc87a27fcfe075eecbdd943696-p_e.jpg"
"2356 Charles Cornwall Ave, Oakville, ON L6M 5M6","L6M5M6","Oakville","ON","2695000","4","5","3609","746.74","4060.8022","sqft","https://zillow.com/homedetails/2356-Charles-Cornwall-Ave-Oakville-ON-L6M-5M6/399309290_zpid/","43.419582","-79.74292","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/6cd96a763e73aa677dc9e23b5686194d-p_e.jpg"
"16 Arkendo Dr, Oakville, ON L6J 5T9","L6J5T9","Oakville","ON","3999900","4","3","","","6000","sqft","https://zillow.com/homedetails/16-Arkendo-Dr-Oakville-ON-L6J-5T9/2075816645_zpid/","43.480503","-79.62611","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d1598e469a0407b34d57dc60c906a874-p_e.jpg"
"193 Lakewood Dr, Oakville, ON L6K 1B3","L6K1B3","Oakville","ON","3150000","5","4","","","9030","sqft","https://zillow.com/homedetails/193-Lakewood-Dr-Oakville-ON-L6K-1B3/449325889_zpid/","43.436085","-79.676414","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/2becc0dae190fa935d5db708cae447e2-p_e.jpg"
"1450 Bishops Gate #106, Oakville, ON L6M 4N1","L6M4N1","Oakville","ON","399000","2","1","","","","","https://zillow.com/homedetails/1450-Bishops-Gate-106-Oakville-ON-L6M-4N1/439271495_zpid/","43.43888","-79.73755","APARTMENT","","","https://photos.zillowstatic.com/fp/efcfbe96384093f4529b4519a68befcb-p_e.jpg"
"229 Hanover St, Oakville, ON L6K 0G9","L6K0G9","Oakville","ON","2749999","4","5","","","0.037","sqft","https://zillow.com/homedetails/229-Hanover-St-Oakville-ON-L6K-0G9/2063406552_zpid/","43.436516","-79.682846","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/3e33bb75cdb83612984b358d515712db-p_e.jpg"
"1665 Glenvista Dr, Oakville, ON L6H 6K6","L6H6K6","Oakville","ON","2299990","5","4","","","5892.8975","sqft","https://zillow.com/homedetails/1665-Glenvista-Dr-Oakville-ON-L6H-6K6/2056015048_zpid/","43.491512","-79.68799","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/79cfbedc2f749e14b486f4f83bc94580-p_e.jpg"
"2396 Spring Meadow Way, Oakville, ON L6M 0R6","L6M0R6","Oakville","ON","2099999","4","5","","","3784.0875","sqft","https://zillow.com/homedetails/2396-Spring-Meadow-Way-Oakville-ON-L6M-0R6/440904036_zpid/","43.435196","-79.76831","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/31b4a3680270c134d25479ff37f955b5-p_e.jpg"
"2301 Charles Cornwall Ave, Oakville, ON L6M 5M6","L6M5M6","Oakville","ON","2899900","4","5","3714","780.8","4060.8022","sqft","https://zillow.com/homedetails/2301-Charles-Cornwall-Ave-Oakville-ON-L6M-5M6/443839648_zpid/","43.42066","-79.74313","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7ae3c4d8b8d7d5ea2627d219cea612a6-p_e.jpg"
"297 Oak Walk Dr #2010, Oakville, ON L6H 3R6","L6H3R6","Oakville","ON","620000","2","2","840","738.1","","","https://zillow.com/homedetails/297-Oak-Walk-Dr-2010-Oakville-ON-L6H-3R6/2057568720_zpid/","43.485855","-79.71835","CONDO","","","https://photos.zillowstatic.com/fp/82eb894ee0276e933c562c9d6d667f22-p_e.jpg"
"2329 Saddlecreek Cres, Oakville, ON L6M 5J7","L6M5J7","Oakville","ON","969000","3","3","1560","621.15","1477.1152","sqft","https://zillow.com/homedetails/2329-Saddlecreek-Cres-Oakville-ON-L6M-5J7/448255862_zpid/","43.441425","-79.769005","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/eb6024cdd96ca9130a2b565555e09ae1-p_e.jpg"
"108 Glenashton Dr, Oakville, ON L6H 6G3","L6H6G3","Oakville","ON","949900","4","3","","","1762.7376","sqft","https://zillow.com/homedetails/108-Glenashton-Dr-Oakville-ON-L6H-6G3/446557879_zpid/","43.47623","-79.72003","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/35233fae84f737e3f90ebf3d60b492b0-p_e.jpg"
"1172 Kelsey Ct #1, Oakville, ON L6H 5E3","L6H5E3","Oakville","ON","875888","3","2","","","","","https://zillow.com/homedetails/1172-Kelsey-Ct-1-Oakville-ON-L6H-5E3/2071552076_zpid/","43.46441","-79.699875","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/4120cd7656fab59b164e3642bb5fb3e6-p_e.jpg"
"220 Overton Pl, Oakville, ON L6H 1E9","L6H1E9","Oakville","ON","1448888","4","2","","","6000","sqft","https://zillow.com/homedetails/220-Overton-Pl-Oakville-ON-L6H-1E9/442645138_zpid/","43.453377","-79.707794","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/da49715595384a290dfd1b9b84afa5bb-p_e.jpg"
"2212 Urwin Cres, Oakville, ON L6L 2T2","L6L2T2","Oakville","ON","2588000","5","6","","","6074.9538","sqft","https://zillow.com/homedetails/2212-Urwin-Cres-Oakville-ON-L6L-2T2/2064085778_zpid/","43.409542","-79.719894","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/538454a572fe268fec10460bc4c8a4af-p_e.jpg"
"1515 Burloak Dr, Oakville, ON L6M 4J7","L6M4J7","Oakville","ON","1199000","4","1","","","0.52","sqft","https://zillow.com/homedetails/1515-Burloak-Dr-Oakville-ON-L6M-4J7/449349992_zpid/","43.407692","-79.77299","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8df7693aa4cb380bfd8a15efd6824e13-p_e.jpg"
"2185 Meadowland Dr, Oakville, ON L6H 6H2","L6H6H2","Oakville","ON","2399000","5","4","3000","799.67","5732.111","sqft","https://zillow.com/homedetails/2185-Meadowland-Dr-Oakville-ON-L6H-6H2/402468036_zpid/","43.476776","-79.71025","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/13e8adc6acbac2a846b792bd85dd224d-p_e.jpg"
"469 Dundas St E, Oakville, ON L6H 3P4","L6H3P4","Oakville","ON","1249999","4","4","","","1874.95","sqft","https://zillow.com/homedetails/469-Dundas-St-E-Oakville-ON-L6H-3P4/2056379149_zpid/","43.491993","-79.71558","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ac2024e8bcc1ccae5d47acdbfd84a658-p_e.jpg"
"1181 Newton Rd, Oakville, ON L6H 2A1","L6H2A1","Oakville","ON","1585000","5","2","1225","1293.88","8052.1537","sqft","https://zillow.com/homedetails/1181-Newton-Rd-Oakville-ON-L6H-2A1/2077673891_zpid/","43.461212","-79.69496","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fba561403c9c12d511b8a54c846ca0b0-p_e.jpg"
"75 Orchardcroft Rd, Oakville, ON L6H 0M6","L6H0M6","Oakville","ON","1349900","4","3","2330","579.36","2569.342","sqft","https://zillow.com/homedetails/75-Orchardcroft-Rd-Oakville-ON-L6H-0M6/2055313214_zpid/","43.483704","-79.72809","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/83b63e6d4383bb67b4b6754f70dd14c6-p_e.jpg"
"1052 Melvin Ave, Oakville, ON L6J 2V9","L6J2V9","Oakville","ON","5250000","6","7","","","0.25826446280991733","acres","https://zillow.com/homedetails/1052-Melvin-Ave-Oakville-ON-L6J-2V9/442395672_zpid/","43.46518","-79.67063","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/cb256568b7096c3d79369fe43080d34a-p_e.jpg"
"2192 Margot St, Oakville, ON L6H 3M1","L6H3M1","Oakville","ON","1339900","4","3","","","3722.42","sqft","https://zillow.com/homedetails/2192-Margot-St-Oakville-ON-L6H-3M1/2064329392_zpid/","43.46753","-79.72126","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fc44498e3634112ddf0fa48800109397-p_e.jpg"
"2082 Bridge Rd, Oakville, ON L6L 2E9","L6L2E9","Oakville","ON","3199999","5","6","","","7405.2","sqft","https://zillow.com/homedetails/2082-Bridge-Rd-Oakville-ON-L6L-2E9/2070935507_zpid/","43.41289","-79.71498","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/46b40c7d84047acfc0ed516ff3b4c8db-p_e.jpg"
"2086 Lakeshore Rd W, Oakville, ON L6L 1G8","L6L1G8","Oakville","ON","789900","3","3","","","","","https://zillow.com/homedetails/2086-Lakeshore-Rd-W-Oakville-ON-L6L-1G8/448298746_zpid/","43.4026","-79.70127","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ab879af24382664957c1cc0123d47bef-p_e.jpg"
"3173 Sunflower Dr, Oakville, ON L6M 0Z4","L6M0Z4","Oakville","ON","2389000","6","5","","","376.75","sqft","https://zillow.com/homedetails/3173-Sunflower-Dr-Oakville-ON-L6M-0Z4/449379007_zpid/","43.47168","-79.746925","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/299ee5fb6ac7d3abb90ff2582f9263da-p_e.jpg"
"455 Samford Pl, Oakville, ON L6L 4E7","L6L4E7","Oakville","ON","2999000","6","6","","","7475","sqft","https://zillow.com/homedetails/455-Samford-Pl-Oakville-ON-L6L-4E7/2084688072_zpid/","43.415173","-79.71064","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7ea12a4e489e891a3e43e187dcc8890a-p_e.jpg"
"382 Trafalgar Rd, Oakville, ON L6J 3H5","L6J3H5","Oakville","ON","4200000","4","4","1855","2264.15","0.30247525252525254","acres","https://zillow.com/homedetails/382-Trafalgar-Rd-Oakville-ON-L6J-3H5/2063748291_zpid/","43.452892","-79.67749","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1b78b679655f2e2ea7713733f618f556-p_e.jpg"
"2457 Ventura Dr, Oakville, ON L6L 2H5","L6L2H5","Oakville","ON","2980000","6","7","","","7525","sqft","https://zillow.com/homedetails/2457-Ventura-Dr-Oakville-ON-L6L-2H5/448644147_zpid/","43.40179","-79.72127","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bf833c9e455ca9e64164cbb2bc4638a2-p_e.jpg"
"1230 Marlborough Ct #406, Oakville, ON L6H 3K6","L6H3K6","Oakville","ON","569990","2","2","1207","472.24","","","https://zillow.com/homedetails/1230-Marlborough-Ct-406-Oakville-ON-L6H-3K6/448635277_zpid/","43.466793","-79.69132","CONDO","","","https://photos.zillowstatic.com/fp/0361f4668a947d673c47362b051cc504-p_e.jpg"
"21 2nd St, Oakville, ON L6J 3T1","L6J3T1","Oakville","ON","4999000","3","2","","","0.26867625344352614","acres","https://zillow.com/homedetails/21-2nd-St-Oakville-ON-L6J-3T1/2059969269_zpid/","43.44911","-79.65982","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d2491f7825c8abece8f2e73f71057e01-p_e.jpg"
"12 Washington Ave, Oakville, ON L6K 1W6","L6K1W6","Oakville","ON","1398000","3","2","","","4928","sqft","https://zillow.com/homedetails/12-Washington-Ave-Oakville-ON-L6K-1W6/2072105250_zpid/","43.446","-79.679924","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b6488c3102a06c5db9bf508a247a2b19-p_e.jpg"
