address,zipCode,city,state,price,bed,bath,sqft,pricePerSf,lotArea,lotAreaType,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl
"3985 Eglinton Ave W #16, Mississauga, ON L5M 0E8",L5M0E8,Mississauga,ON,694800,3,2,,,,,https://zillow.com/homedetails/3985-Eglinton-Ave-W-16-Mississauga-ON-L5M-0E8/2057180660_zpid/,43.535713,-79.73279,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/421a6c57b4b9c4bd673420e121bda385-p_e.jpg
"2667 Thorn Lodge Dr, Mississauga, ON L5K 1L1",L5K1L1,Mississauga,ON,1689000,4,4,,,6000,sqft,https://zillow.com/homedetails/2667-Thorn-Lodge-Dr-Mississauga-ON-L5K-1L1/442955392_zpid/,43.52257,-79.67564,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/d0f3c717006db853268a9969338c850e-p_e.jpg
"1292 Contour Dr, Mississauga, ON L5H 1B2",L5H1B2,Mississauga,ON,3799000,5,4,2283,1664.04,0.907,acres,https://zillow.com/homedetails/1292-Contour-Dr-Mississauga-ON-L5H-1B2/350369862_zpid/,43.523502,-79.60814,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/055c110fbf465ae64bb62eda036a605d-p_e.jpg
"62 Maple Ave S, Mississauga, ON L5H 2R6",L5H2R6,Mississauga,ON,2099000,3,3,,,7370,sqft,https://zillow.com/homedetails/62-Maple-Ave-S-Mississauga-ON-L5H-2R6/348394494_zpid/,43.541306,-79.58986,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/f52a64b0b47545c173b8712d7cd2e6a2-p_e.jpg
"7263 2nd Line W, Mississauga, ON L5W 1M7",L5W1M7,Mississauga,ON,3590000,5,5,,,0.677134986,acres,https://zillow.com/homedetails/7263-2nd-Line-W-Mississauga-ON-L5W-1M7/345041522_zpid/,43.632675,-79.73444,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/0a1cc2df0d10c3c5aeffe56a1cb539d1-p_e.jpg
"5270 Giacco Ct, Mississauga, ON L5M 3T1",L5M3T1,Mississauga,ON,1499999,4,5,2790,537.63,4647.8271,sqft,https://zillow.com/homedetails/5270-Giacco-Ct-Mississauga-ON-L5M-3T1/366596609_zpid/,43.57974,-79.69605,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/7e3d5ada9b829828510c6205c9914aa7-p_e.jpg
"2610 Mississauga Rd, Mississauga, ON L5H 2L5",L5H2L5,Mississauga,ON,5988000,6,7,,,0.290105601,acres,https://zillow.com/homedetails/2610-Mississauga-Rd-Mississauga-ON-L5H-2L5/448908017_zpid/,43.535072,-79.6499,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/f3761f864408df7bc3ba46bc23b61f28-p_e.jpg
"5941 Leeside Cres, Mississauga, ON L5M 5L8",L5M5L8,Mississauga,ON,1349500,4,4,,,3711.1851,sqft,https://zillow.com/homedetails/5941-Leeside-Cres-Mississauga-ON-L5M-5L8/449406097_zpid/,43.576733,-79.73253,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/67bf3f2df09f6e45b2905db4f19cfb36-p_e.jpg
"3185 Boxford Cres UNIT 7, Mississauga, ON L5M 0X1",L5M0X1,Mississauga,ON,699888,3,3,,,,,https://zillow.com/homedetails/3185-Boxford-Cres-UNIT-7-Mississauga-ON-L5M-0X1/2081396499_zpid/,43.549725,-79.72063,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/cd580c043c8ded85fe04d8cbe5136987-p_e.jpg
"1285 Minaki Rd, Mississauga, ON L5G 2X5",L5G2X5,Mississauga,ON,7488000,6,11,,,0.396420282,acres,https://zillow.com/homedetails/1285-Minaki-Rd-Mississauga-ON-L5G-2X5/2058087814_zpid/,43.55634,-79.59439,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/e6a8d9bd86c85df273930e52a0c91ddd-p_e.jpg
"4244 Marblethorne Ct, Mississauga, ON L4W 2H8",L4W2H8,Mississauga,ON,1575000,4,4,2512,626.99,6534.7625,sqft,https://zillow.com/homedetails/4244-Marblethorne-Ct-Mississauga-ON-L4W-2H8/449033749_zpid/,43.640724,-79.594505,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/4a8b5ab012ed50daf7f4edd3fe538e1d-p_e.jpg
"3600 Morning Star Dr #10, Mississauga, ON L4T 1Y5",L4T1Y5,Mississauga,ON,599900,4,3,,,,,https://zillow.com/homedetails/3600-Morning-Star-Dr-10-Mississauga-ON-L4T-1Y5/440266211_zpid/,43.724113,-79.63647,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/971eb5aa20a229edd81b64db4fd44271-p_e.jpg
"6128 Maple Gate Cir, Mississauga, ON L5N 7A9",L5N7A9,Mississauga,ON,1449900,4,4,,,4327.15,sqft,https://zillow.com/homedetails/6128-Maple-Gate-Cir-Mississauga-ON-L5N-7A9/449378979_zpid/,43.560287,-79.75839,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/876facc707cc26a91e161340fe236a0f-p_e.jpg
"3779 Keenan Cres, Mississauga, ON L4T 3M1",L4T3M1,Mississauga,ON,799000,5,2,,,4500,sqft,https://zillow.com/homedetails/3779-Keenan-Cres-Mississauga-ON-L4T-3M1/439503227_zpid/,43.7331,-79.64339,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b1051c2b44487651e1169f395baf9c51-p_e.jpg
"5092 Forestwalk Cir, Mississauga, ON L4Z 4A2",L4Z4A2,Mississauga,ON,1539000,4,3,,,4469.2824,sqft,https://zillow.com/homedetails/5092-Forestwalk-Cir-Mississauga-ON-L4Z-4A2/440588094_zpid/,43.618416,-79.6501,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/8815f3ce9e3e5a535414b3fe5c608498-p_e.jpg
"400 Mississauga Valley Blvd #71, Mississauga, ON L5A 3N6",L5A3N6,Mississauga,ON,729900,4,3,,,,,https://zillow.com/homedetails/400-Mississauga-Valley-Blvd-71-Mississauga-ON-L5A-3N6/449120256_zpid/,43.589794,-79.61485,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/629ddd690f60ccb33a08344b2f3becd0-p_e.jpg
"3465 Orion Cres, Mississauga, ON L5C 2H7",L5C2H7,Mississauga,ON,1049900,4,6,,,2913.67,sqft,https://zillow.com/homedetails/3465-Orion-Cres-Mississauga-ON-L5C-2H7/449612026_zpid/,43.560207,-79.66178,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/48cbaf4cd6bf627dbb46f06348c1da82-p_e.jpg
"310 Burnhamthorpe Rd W #503, Mississauga, ON L5B 4P9",L5B4P9,Mississauga,ON,599000,2,2,884,677.6,,,https://zillow.com/homedetails/310-Burnhamthorpe-Rd-W-503-Mississauga-ON-L5B-4P9/2068992233_zpid/,43.587112,-79.642105,CONDO,,,https://photos.zillowstatic.com/fp/69feee43292b57e20b6a2d94df88046b-p_e.jpg
"1485 Torrington Dr #38, Mississauga, ON L5V 1Y3",L5V1Y3,Mississauga,ON,799000,4,3,,,,,https://zillow.com/homedetails/1485-Torrington-Dr-38-Mississauga-ON-L5V-1Y3/2072106856_zpid/,43.591515,-79.70288,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/2dee989a75af531c1b7d7245a1540146-p_e.jpg
"24 Reid Dr #9, Mississauga, ON L5M 2A6",L5M2A6,Mississauga,ON,760000,4,4,,,,,https://zillow.com/homedetails/24-Reid-Dr-9-Mississauga-ON-L5M-2A6/443837790_zpid/,43.576645,-79.70253,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/192a7670f0b4c11e0109f0b02acdeab6-p_e.jpg
"2873 Windjammer Rd, Mississauga, ON L5L 1T4",L5L1T4,Mississauga,ON,879900,4,2,,,4980.885,sqft,https://zillow.com/homedetails/2873-Windjammer-Rd-Mississauga-ON-L5L-1T4/441313892_zpid/,43.529636,-79.68508,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/c349121463cb0411f8ec2207f466c289-p_e.jpg
"3201 Martins Pine Ct, Mississauga, ON L5L 1G2",L5L1G2,Mississauga,ON,1488888,5,4,2600,572.65,6340.1585,sqft,https://zillow.com/homedetails/3201-Martins-Pine-Ct-Mississauga-ON-L5L-1G2/449323941_zpid/,43.53368,-79.679115,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/a0299087dc53b87b8a772d476f1e4025-p_e.jpg
"45 Bristol Rd E UNIT 19, Mississauga, ON L4Z 3P5",L4Z3P5,Mississauga,ON,779900,3,2,,,,,https://zillow.com/homedetails/45-Bristol-Rd-E-UNIT-19-Mississauga-ON-L4Z-3P5/448855078_zpid/,43.615913,-79.66291,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/1ef5ddf0ab0e798bb810d80e4a0da759-p_e.jpg
"532 Amarone Ct, Mississauga, ON L5W 0A7",L5W0A7,Mississauga,ON,2399000,5,5,,,5463.7056,sqft,https://zillow.com/homedetails/532-Amarone-Ct-Mississauga-ON-L5W-0A7/2055952725_zpid/,43.630116,-79.7095,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/915e87569d92aef4f4b2e99f9807c258-p_e.jpg
"4196 Bridlepath Trl, Mississauga, ON L5L 3G1",L5L3G1,Mississauga,ON,1899000,7,4,,,7810.19,sqft,https://zillow.com/homedetails/4196-Bridlepath-Trl-Mississauga-ON-L5L-3G1/2054867751_zpid/,43.560253,-79.6795,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/a77979714fffada56e3b5fa720c5c548-p_e.jpg
"60 Absolute Ave #2503, Mississauga, ON L4Z 0A9",L4Z0A9,Mississauga,ON,598800,2,2,955,627.02,,,https://zillow.com/homedetails/60-Absolute-Ave-2503-Mississauga-ON-L4Z-0A9/448738563_zpid/,43.594242,-79.63519,CONDO,,,https://photos.zillowstatic.com/fp/67a3109f17cf5172893b313914c5825d-p_e.jpg
"2959 Saint Malo Cir, Mississauga, ON L5N 1S8",L5N1S8,Mississauga,ON,999000,6,3,,,6017.02,sqft,https://zillow.com/homedetails/2959-Saint-Malo-Cir-Mississauga-ON-L5N-1S8/2084485452_zpid/,43.58531,-79.76632,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/6f80584d7b62dc216b766f444ac4e58a-p_e.jpg
"7035 Rexwood Rd #109, Mississauga, ON L4T 4M8",L4T4M8,Mississauga,ON,865700,3,3,,,1340.51,sqft,https://zillow.com/homedetails/7035-Rexwood-Rd-109-Mississauga-ON-L4T-4M8/448795833_zpid/,43.71751,-79.626366,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/90731bb3d9701b4d123e5ca79d676fec-p_e.jpg
"5198 Forest Ridge Dr, Mississauga, ON L5M 5B3",L5M5B3,Mississauga,ON,2749000,5,6,,,9782.0865,sqft,https://zillow.com/homedetails/5198-Forest-Ridge-Dr-Mississauga-ON-L5M-5B3/444377051_zpid/,43.565304,-79.70913,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b073a8fa575f6d2245daf56f63a722d3-p_e.jpg
"2145 Sherobee Rd #83, Mississauga, ON L5A 3G8",L5A3G8,Mississauga,ON,799000,4,2,,,,,https://zillow.com/homedetails/2145-Sherobee-Rd-83-Mississauga-ON-L5A-3G8/443040306_zpid/,43.573566,-79.601494,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/53c55af12c7c0a07ecb6a3f7af900475-p_e.jpg
"2350 Britannia Rd W #3, Mississauga, ON L5M 6A7",L5M6A7,Mississauga,ON,889000,3,4,1335,665.92,,,https://zillow.com/homedetails/2350-Britannia-Rd-W-3-Mississauga-ON-L5M-6A7/2083817089_zpid/,43.58201,-79.729485,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/0e1255dbd16537f48d0c044ff2013800-p_e.jpg
"3226 Valcourt Cres, Mississauga, ON L5L 5J2",L5L5J2,Mississauga,ON,1349900,5,4,2240,602.63,3575.9936,sqft,https://zillow.com/homedetails/3226-Valcourt-Cres-Mississauga-ON-L5L-5J2/2065568078_zpid/,43.5207,-79.693375,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/97c4934d9b074a876a2c725e5843604b-p_e.jpg
"1593 Lovelady Cres, Mississauga, ON L4W 2Y9",L4W2Y9,Mississauga,ON,1799000,8,6,,,7573.566,sqft,https://zillow.com/homedetails/1593-Lovelady-Cres-Mississauga-ON-L4W-2Y9/2062517199_zpid/,43.632717,-79.60774,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/0525a08f9c6ea145c3ab11380a6857e3-p_e.jpg
"1455 Williamsport Dr #319, Mississauga, ON L4X 2T5",L4X2T5,Mississauga,ON,649000,5,2,,,,,https://zillow.com/homedetails/1455-Williamsport-Dr-319-Mississauga-ON-L4X-2T5/2054738511_zpid/,43.618874,-79.594864,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/57e09377d4c6db4fd8aa93eab66b81c9-p_e.jpg
"1088 Gardner Ave, Mississauga, ON L5E 1B7",L5E1B7,Mississauga,ON,1739900,4,5,,,3652.4648,sqft,https://zillow.com/homedetails/1088-Gardner-Ave-Mississauga-ON-L5E-1B7/442438404_zpid/,43.57937,-79.55857,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/9551c7e9f07b83704f98223b32cef52d-p_e.jpg
"1135 Algonquin Dr, Mississauga, ON L5H 1P3",L5H1P3,Mississauga,ON,5888000,9,9,,,0.643615794,acres,https://zillow.com/homedetails/1135-Algonquin-Dr-Mississauga-ON-L5H-1P3/2054546957_zpid/,43.537823,-79.618546,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/163d59c469249c15f322a1b6287af764-p_e.jpg
"5114 Forest Hill Dr, Mississauga, ON L5M 5A3",L5M5A3,Mississauga,ON,2413000,5,5,,,0.267374421,acres,https://zillow.com/homedetails/5114-Forest-Hill-Dr-Mississauga-ON-L5M-5A3/349786030_zpid/,43.5668,-79.70301,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/bc00e34edcd78a9cd3329e8acddbb88b-p_e.jpg
"1257 Ironwood Ct, Mississauga, ON L5C 3R9",L5C3R9,Mississauga,ON,1499000,6,4,,,5852.2464,sqft,https://zillow.com/homedetails/1257-Ironwood-Ct-Mississauga-ON-L5C-3R9/449399426_zpid/,43.571255,-79.670334,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/cd93185dcb585d2b69557fc0efd86c7b-p_e.jpg
"559 Canyon St, Mississauga, ON L5H 4L8",L5H4L8,Mississauga,ON,2798900,4,4,4133,677.21,8611.12,sqft,https://zillow.com/homedetails/559-Canyon-St-Mississauga-ON-L5H-4L8/448578141_zpid/,43.54719,-79.602776,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ce5cd10d9de4c2e9deb9a3c7941319c5-p_e.jpg
"3377 Silverado Dr, Mississauga, ON L5A 3W5",L5A3W5,Mississauga,ON,749900,3,2,,,2211.5917,sqft,https://zillow.com/homedetails/3377-Silverado-Dr-Mississauga-ON-L5A-3W5/449366684_zpid/,43.598858,-79.61103,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/aabbbb4b2a7b20358b2d7a54f740bbe1-p_e.jpg
"2115 Lynchmere Ave, Mississauga, ON L5B 1W7",L5B1W7,Mississauga,ON,2250000,,,,,0.394985399,acres,https://zillow.com/homedetails/2115-Lynchmere-Ave-Mississauga-ON-L5B-1W7/2071851184_zpid/,43.564625,-79.60944,LOT,,,https://photos.zillowstatic.com/fp/514b173ae5e6c55db97af781fb3c064c-p_e.jpg
"830 Westlock Rd #38A, Mississauga, ON L5C 1K6",L5C1K6,Mississauga,ON,799900,3,2,1367,585.15,,,https://zillow.com/homedetails/830-Westlock-Rd-38A-Mississauga-ON-L5C-1K6/2065460043_zpid/,43.56631,-79.64237,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/87a52699f7117636314ed4b1f4ed2cbb-p_e.jpg
"6520 Corfu Rd #5, Mississauga, ON L5N 3B4",L5N3B4,Mississauga,ON,775000,3,4,1376,563.23,,,https://zillow.com/homedetails/6520-Corfu-Rd-5-Mississauga-ON-L5N-3B4/2071840910_zpid/,43.58006,-79.75611,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/2b7f4da7b9a14d2d8b109ec1a4f5efc7-p_e.jpg
"5975 Shelford Ter, Mississauga, ON L5M 6K3",L5M6K3,Mississauga,ON,1149000,4,4,,,4816,sqft,https://zillow.com/homedetails/5975-Shelford-Ter-Mississauga-ON-L5M-6K3/449354166_zpid/,43.56645,-79.74554,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/0cf2ee1c93104644d08d3b2e5cee064b-p_e.jpg
"714 Atoka Dr, Mississauga, ON L5H 1Y6",L5H1Y6,Mississauga,ON,6988850,6,8,,,0.328308834,acres,https://zillow.com/homedetails/714-Atoka-Dr-Mississauga-ON-L5H-1Y6/402939408_zpid/,43.550117,-79.61323,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/1f74bf0ade182af4b7afe64ad1ed5850-p_e.jpg
"3489 Joan Dr, Mississauga, ON L5B 1T7",L5B1T7,Mississauga,ON,3399000,7,7,,,0.262396694,acres,https://zillow.com/homedetails/3489-Joan-Dr-Mississauga-ON-L5B-1T7/2056974783_zpid/,43.586636,-79.63357,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/673cec93d69472c14df0de2c924e7841-p_e.jpg
"2900 Battleford Rd #213, Mississauga, ON L5N 2V9",L5N2V9,Mississauga,ON,524900,2,1,782,671.23,,,https://zillow.com/homedetails/2900-Battleford-Rd-213-Mississauga-ON-L5N-2V9/447929878_zpid/,43.579563,-79.75746,CONDO,,,https://photos.zillowstatic.com/fp/28de03badc4fac77c6fafeb4ca803c73-p_e.jpg
"4080 Living Arts Dr UNIT 2401, Mississauga, ON L5B 4N3",L5B4N3,Mississauga,ON,599900,2,2,784,765.18,,,https://zillow.com/homedetails/4080-Living-Arts-Dr-UNIT-2401-Mississauga-ON-L5B-4N3/442608416_zpid/,43.587734,-79.645706,CONDO,,,https://photos.zillowstatic.com/fp/30b81f46415d59a93c064f3357916b57-p_e.jpg
"75 Eglinton Ave W #2307, Mississauga, ON L5R 0E5",L5R0E5,Mississauga,ON,637999,2,2,877,727.48,,,https://zillow.com/homedetails/75-Eglinton-Ave-W-2307-Mississauga-ON-L5R-0E5/442326552_zpid/,43.60615,-79.65455,CONDO,,,https://photos.zillowstatic.com/fp/86f214f306a9433b30b5a299bbcd39fd-p_e.jpg
"2701 Aquitaine Ave #69, Mississauga, ON L5N 2H7",L5N2H7,Mississauga,ON,670000,3,2,,,,,https://zillow.com/homedetails/2701-Aquitaine-Ave-69-Mississauga-ON-L5N-2H7/448051691_zpid/,43.589172,-79.757965,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/1b60ca5d9190f54984a3915b13ce9e33-p_e.jpg
"3888 Barley Trl, Mississauga, ON L5M 6N2",L5M6N2,Mississauga,ON,1149000,4,3,2008,572.21,2561,sqft,https://zillow.com/homedetails/3888-Barley-Trl-Mississauga-ON-L5M-6N2/448959085_zpid/,43.546654,-79.74322,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ad9d8f6abbc6d5feba17a5d5e4e0fd38-p_e.jpg
"6855 Glen Erin Dr #36, Mississauga, ON L5N 1P6",L5N1P6,Mississauga,ON,665000,3,2,,,,,https://zillow.com/homedetails/6855-Glen-Erin-Dr-36-Mississauga-ON-L5N-1P6/448209825_zpid/,43.59105,-79.76145,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/b1b63227337fea5f17c9f8fbc2f4df17-p_e.jpg
"4302 Trail Blazer Way, Mississauga, ON L5R 0A9",L5R0A9,Mississauga,ON,989000,3,4,,,3468.94,sqft,https://zillow.com/homedetails/4302-Trail-Blazer-Way-Mississauga-ON-L5R-0A9/2071871190_zpid/,43.59317,-79.66037,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/0e8ba6596319bf5802665e75680546df-p_e.jpg
"21 Park St E #TOWNHOUSE 2, Mississauga, ON L5G 0C2",L5G0C2,Mississauga,ON,1490000,3,3,1390,1071.94,,,https://zillow.com/homedetails/21-Park-St-E-TOWNHOUSE-2-Mississauga-ON-L5G-0C2/449367914_zpid/,43.553337,-79.58735,CONDO,,,https://photos.zillowstatic.com/fp/a747eac38364f6a39d86daa3fdc702ee-p_e.jpg
"2289 Beejay Ct, Mississauga, ON L5M 2N6",L5M2N6,Mississauga,ON,1799999,5,4,2299,782.95,6619.8,sqft,https://zillow.com/homedetails/2289-Beejay-Ct-Mississauga-ON-L5M-2N6/349982008_zpid/,43.579933,-79.72409,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/003e82b331e0890e2a95703482be8588-p_e.jpg
"5168 Hidden Valley Ct, Mississauga, ON L5M 3P1",L5M3P1,Mississauga,ON,1699900,6,4,,,5421.9,sqft,https://zillow.com/homedetails/5168-Hidden-Valley-Ct-Mississauga-ON-L5M-3P1/448282917_zpid/,43.578236,-79.69302,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/6d3981803484fbbe494f9916ad4d7764-p_e.jpg
"7465 Bybrook Dr, Mississauga, ON L4T 3R3",L4T3R3,Mississauga,ON,825000,3,2,,,3893.328,sqft,https://zillow.com/homedetails/7465-Bybrook-Dr-Mississauga-ON-L4T-3R3/2066999638_zpid/,43.730507,-79.634,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/fc1a58ca6381b8a004b3c7fd1ac1e098-p_e.jpg
"1337 Erinmore Dr, Mississauga, ON L5C 1N6",L5C1N6,Mississauga,ON,899000,6,2,,,4256.25,sqft,https://zillow.com/homedetails/1337-Erinmore-Dr-Mississauga-ON-L5C-1N6/449585217_zpid/,43.56,-79.66026,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/6fc2693e5c756f89e77ec18ed1b29249-p_e.jpg
"1400 Captain Ct, Mississauga, ON L5J 1A8",L5J1A8,Mississauga,ON,8900000,4,3,,,0.562442608,acres,https://zillow.com/homedetails/1400-Captain-Ct-Mississauga-ON-L5J-1A8/441702031_zpid/,43.51576,-79.602554,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/9791b351e7a1960840188dbc4239857b-p_e.jpg
"3860 Laurenclaire Dr, Mississauga, ON L5N 7H4",L5N7H4,Mississauga,ON,1088000,3,4,,,3463.5573,sqft,https://zillow.com/homedetails/3860-Laurenclaire-Dr-Mississauga-ON-L5N-7H4/449325530_zpid/,43.578156,-79.78492,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/62bd081f9c8b0bf210f4fcd3e971abe0-p_e.jpg
"688 Huntington Ridge Dr, Mississauga, ON L5R 1Z6",L5R1Z6,Mississauga,ON,999000,6,4,,,4421.224,sqft,https://zillow.com/homedetails/688-Huntington-Ridge-Dr-Mississauga-ON-L5R-1Z6/449403346_zpid/,43.59037,-79.66564,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ca2ebdbae3c6714429de4076b586262d-p_e.jpg
"950 Whittier Cres, Mississauga, ON L5H 2X3",L5H2X3,Mississauga,ON,3299000,4,5,,,0.702479339,acres,https://zillow.com/homedetails/950-Whittier-Cres-Mississauga-ON-L5H-2X3/2083062485_zpid/,43.533714,-79.60244,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ef2d1a947c5f3933ba0af50b6068c025-p_e.jpg
"3056 Mikeboro Ct, Mississauga, ON L5A 4B5",L5A4B5,Mississauga,ON,999999,5,4,,,1685.0701,sqft,https://zillow.com/homedetails/3056-Mikeboro-Ct-Mississauga-ON-L5A-4B5/2066744151_zpid/,43.5875,-79.61094,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/98c3b9b0d45683738eac3560d65b6096-p_e.jpg
"7405 Banffshire Ct, Mississauga, ON L5N 7Z9",L5N7Z9,Mississauga,ON,1298800,4,4,,,2425.0908,sqft,https://zillow.com/homedetails/7405-Banffshire-Ct-Mississauga-ON-L5N-7Z9/449432615_zpid/,43.622784,-79.751686,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/2b916ba565114538db3496f82b68a10f-p_e.jpg
"4043 Trapper Cres, Mississauga, ON L5L 3A7",L5L3A7,Mississauga,ON,1399000,4,4,2040,685.78,5777.9,sqft,https://zillow.com/homedetails/4043-Trapper-Cres-Mississauga-ON-L5L-3A7/448733130_zpid/,43.55604,-79.68917,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/692f2c77e6ea51440b9786f73215adc6-p_e.jpg
"723 Horning St, Mississauga, ON L5R 0B5",L5R0B5,Mississauga,ON,889000,4,4,,,1679.22,sqft,https://zillow.com/homedetails/723-Horning-St-Mississauga-ON-L5R-0B5/2060656814_zpid/,43.60777,-79.68843,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/897bdab720cd16ce8b64b09fc7cf7943-p_e.jpg
"1875 Folkway Dr, Mississauga, ON L5L 2X1",L5L2X1,Mississauga,ON,2199000,4,5,,,7999.979,sqft,https://zillow.com/homedetails/1875-Folkway-Dr-Mississauga-ON-L5L-2X1/448644263_zpid/,43.555744,-79.68174,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/517e7b036ab30743922d50f92c5259e1-p_e.jpg
"1297 Canterbury Rd, Mississauga, ON L5G 4A8",L5G4A8,Mississauga,ON,3199900,5,5,,,6600,sqft,https://zillow.com/homedetails/1297-Canterbury-Rd-Mississauga-ON-L5G-4A8/448643957_zpid/,43.570442,-79.579865,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/1d32ffc7253fefa9b0f3b87cb7bc5996-p_e.jpg
"3171 Golden Orchard Dr, Mississauga, ON L4Y 3G7",L4Y3G7,Mississauga,ON,1188000,5,4,,,8153.0037,sqft,https://zillow.com/homedetails/3171-Golden-Orchard-Dr-Mississauga-ON-L4Y-3G7/2069614187_zpid/,43.612473,-79.590164,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/a988dc4e051ea6e0f4bf7937eb8a5362-p_e.jpg
"101 Bristol Rd E #224, Mississauga, ON L4Z 3P4",L4Z3P4,Mississauga,ON,584900,2,1,1016,575.69,,,https://zillow.com/homedetails/101-Bristol-Rd-E-224-Mississauga-ON-L4Z-3P4/448298752_zpid/,43.61652,-79.66259,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/b5b0dbc7325703a5f6bbfb35a72af99a-p_e.jpg
"1029 Lorne Park Rd, Mississauga, ON L5H 2Z9",L5H2Z9,Mississauga,ON,3398800,4,5,,,9938.2,sqft,https://zillow.com/homedetails/1029-Lorne-Park-Rd-Mississauga-ON-L5H-2Z9/2077569936_zpid/,43.532074,-79.60863,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/c6d1d5cad95df437cb28f59b15aa1135-p_e.jpg
"215 Broadway St #207, Mississauga, ON L5M 1J1",L5M1J1,Mississauga,ON,488800,1,1,615,794.8,,,https://zillow.com/homedetails/215-Broadway-St-207-Mississauga-ON-L5M-1J1/2070934822_zpid/,43.57993,-79.71376,CONDO,,,https://photos.zillowstatic.com/fp/d08a7f8f112a6e7da3e958e3b3fc848f-p_e.jpg
"3379 Bruzan Cres, Mississauga, ON L5N 8M3",L5N8M3,Mississauga,ON,1399990,4,4,,,3231.164,sqft,https://zillow.com/homedetails/3379-Bruzan-Cres-Mississauga-ON-L5N-8M3/448324418_zpid/,43.586296,-79.782364,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/819e40c8841edf68f0a91660a809ebe0-p_e.jpg
